z_m,z_km,temperature_K,temperature_C,pressure_Pa,pressure_hPa,density_kg_m3
61300.0,61.3,241.80999999999997,-31.340000000000003,16.927393666867722,0.1692739366686772,0.00024386994824684462
61400.0,61.4,241.52999999999997,-31.620000000000005,16.68978381156472,0.1668978381156472,0.00024072548955389247
61500.0,61.5,241.24999999999997,-31.900000000000006,16.455239458203916,0.16455239458203916,0.00023761799846325148
61600.0,61.6,240.96999999999997,-32.18000000000001,16.223724546690875,0.16223724546690874,0.00023454708251836336
61700.0,61.7,240.68999999999997,-32.46000000000001,15.99520339997405,0.1599520339997405,0.00023151235298056572
61800.0,61.8,240.40999999999997,-32.74000000000001,15.76964072041396,0.1576964072041396,0.0002285134247981298
61900.0,61.9,240.12999999999997,-33.02000000000001,15.547001586182589,0.15547001586182588,0.00022554991657551968
62000.0,62.0,239.84999999999997,-33.30000000000001,15.32725144769298,0.1532725144769298,0.0002226214505428748
62100.0,62.1,239.57,-33.579999999999984,15.110356124058411,0.1511035612405841,0.00021972765252570891
62200.0,62.2,239.28999999999996,-33.860000000000014,14.896281799581283,0.14896281799581282,0.00021686815191482845
62300.0,62.3,239.01,-34.139999999999986,14.684995020271659,0.1468499502027166,0.00021404258163647188
62400.0,62.4,238.73,-34.41999999999999,14.476462690394413,0.14476462690394412,0.00021125057812265648
62500.0,62.5,238.45,-34.69999999999999,14.27065206904593,0.1427065206904593,0.00020849178128174776
62600.0,62.6,238.17,-34.97999999999999,14.06753076675928,0.14067530766759279,0.0002057658344692377
62700.0,62.7,237.89,-35.25999999999999,13.867066742137872,0.13867066742137873,0.00020307238445873408
62800.0,62.8,237.60999999999999,-35.53999999999999,13.669228298517666,0.13669228298517666,0.00020041108141316302
62900.0,62.9,237.32999999999998,-35.81999999999999,13.473984080657395,0.13473984080657395,0.00019778157885617887
63000.0,63.0,237.04999999999998,-36.099999999999994,13.281303071456723,0.13281303071456724,0.0001951835336437822
63100.0,63.1,236.76999999999998,-36.379999999999995,13.091154588702251,0.1309115458870225,0.00019261660593614607
63200.0,63.2,236.48999999999998,-36.66,12.903508281840836,0.12903508281840836,0.00019008045916964447
63300.0,63.3,236.20999999999998,-36.94,12.718334128780453,0.12718334128780454,0.00018757476002908785
63400.0,63.4,235.92999999999998,-37.22,12.535602432718068,0.12535602432718068,0.00018509917842016028
63500.0,63.5,235.64999999999998,-37.5,12.355283818994486,0.12355283818994486,0.0001826533874420585
63600.0,63.6,235.36999999999998,-37.78,12.177349231975887,0.12177349231975887,0.00018023706336033063
63700.0,63.7,235.08999999999997,-38.06,12.001769931962013,0.12001769931962013,0.000177849885579916
63800.0,63.8,234.80999999999997,-38.34,11.828517492120506,0.11828517492120506,0.00017549153661837997
63900.0,63.9,234.52999999999997,-38.620000000000005,11.65756379544758,0.1165756379544758,0.00017316170207934807
64000.0,64.0,234.24999999999997,-38.900000000000006,11.488881031754559,0.1148888103175456,0.00017086007062613428
64100.0,64.1,233.96999999999997,-39.18000000000001,11.322441694680176,0.11322441694680176,0.0001685863339555638
64200.0,64.2,233.68999999999997,-39.46000000000001,11.158218578728547,0.11158218578728547,0.00016634018677199016
64300.0,64.3,233.40999999999997,-39.74000000000001,10.996184776332353,0.10996184776332353,0.00016412132676150136
64400.0,64.4,233.12999999999997,-40.02000000000001,10.836313674941385,0.10836313674941385,0.0001619294545663197
64500.0,64.5,232.84999999999997,-40.30000000000001,10.678578954136038,0.10678578954136038,0.00015976427375938952
64600.0,64.6,232.57,-40.579999999999984,10.52295458276564,0.10522954582765641,0.00015762549081915392
64700.0,64.7,232.28999999999996,-40.860000000000014,10.369414816111346,0.10369414816111347,0.00015551281510451712
64800.0,64.8,232.01,-41.139999999999986,10.217934193073786,0.10217934193073785,0.00015342595882999725
64900.0,64.9,231.72999999999996,-41.420000000000016,10.068487533384458,0.10068487533384457,0.00015136463704105635
65000.0,65.0,231.45,-41.69999999999999,9.92104993484185,0.0992104993484185,0.00014932856758962274
65100.0,65.1,231.17,-41.97999999999999,9.775596770570912,0.09775596770570912,0.00014731747110978844
65200.0,65.2,230.89,-42.25999999999999,9.632103686306687,0.09632103686306687,0.0001453310709936931
65300.0,65.3,230.60999999999999,-42.53999999999999,9.490546597701325,0.09490546597701326,0.00014336909336758652
65400.0,65.4,230.32999999999998,-42.81999999999999,9.350901687654423,0.09350901687654423,0.00014143126706806872
65500.0,65.5,230.04999999999998,-43.099999999999994,9.213145403666715,0.09213145403666716,0.00013951732361851035
65600.0,65.6,229.76999999999998,-43.379999999999995,9.077254455216737,0.09077254455216738,0.00013762699720564893
65700.0,65.7,229.48999999999998,-43.66,8.94320581116034,0.0894320581116034,0.00013576002465636074
65800.0,65.8,229.20999999999998,-43.94,8.810976697152922,0.08810976697152922,0.0001339161454146077
65900.0,65.9,228.92999999999998,-44.22,8.680544593094218,0.08680544593094218,0.00013209510151855811
66000.0,66.0,228.64999999999998,-44.5,8.551887230595328,0.08551887230595329,0.00013029663757787864
66100.0,66.1,228.36999999999998,-44.78,8.424982590468048,0.08424982590468048,0.00012852050075119888
66200.0,66.2,228.08999999999997,-45.06,8.299808900236167,0.08299808900236166,0.00012676644072374594
66300.0,66.3,227.80999999999997,-45.34,8.176344631668611,0.08176344631668611,0.00012503420968514769
66400.0,66.4,227.52999999999997,-45.620000000000005,8.054568498334273,0.08054568498334273,0.00012332356230740463
66500.0,66.5,227.24999999999997,-45.900000000000006,7.934459453178417,0.07934459453178416,0.00012163425572302932
66600.0,66.6,226.96999999999997,-46.18000000000001,7.815996686120318,0.07815996686120318,0.00011996604950335008
66700.0,66.7,226.68999999999997,-46.46000000000001,7.699159621672219,0.07699159621672219,0.00011831870563698137
66800.0,66.8,226.40999999999997,-46.74000000000001,7.583927916579261,0.07583927916579261,0.00011669198850845737
66900.0,66.9,226.13,-47.01999999999998,7.4702814574803,0.074702814574803,0.00011508566487702823
67000.0,67.0,225.84999999999997,-47.30000000000001,7.358200358589424,0.07358200358589424,0.00011349950385561838
67100.0,67.1,225.57,-47.579999999999984,7.247664959398098,0.07247664959398098,0.00011193327688994608
67200.0,67.2,225.28999999999996,-47.860000000000014,7.138655822397521,0.0713865582239752,0.0001103867577378005
67300.0,67.3,225.01,-48.139999999999986,7.031153730821521,0.07031153730821521,0.00010885972244848142
67400.0,67.4,224.72999999999996,-48.420000000000016,6.925139686409198,0.06925139686409197,0.00010735194934239186
67500.0,67.5,224.45,-48.69999999999999,6.82059490718783,0.0682059490718783,0.00010586321899079213
67600.0,67.6,224.17,-48.97999999999999,6.717500825275287,0.06717500825275287,0.0001043933141957055
67700.0,67.7,223.89,-49.25999999999999,6.615839084702242,0.06615839084702242,0.00010294201996998104
67800.0,67.8,223.60999999999999,-49.53999999999999,6.5155915392537915,0.06515591539253791,0.000101509123517509
67900.0,67.9,223.32999999999998,-49.81999999999999,6.416740250330419,0.06416740250330419,0.0001000944142135894
68000.0,68.0,223.04999999999998,-50.099999999999994,6.319267484828121,0.06319267484828121,9.869768358545153e-05
68100.0,68.1,222.76999999999998,-50.379999999999995,6.2231557130376185,0.06223155713037618,9.731872529292556e-05
68200.0,68.2,222.48999999999998,-50.66,6.128387606562344,0.061283876065623445,9.59573351092618e-05
68300.0,68.3,222.20999999999998,-50.94,6.034946036255272,0.060349460362552725,9.461331090210041e-05
68400.0,68.4,221.92999999999998,-51.22,5.942814070174278,0.05942814070174278,9.328645261458813e-05
68500.0,68.5,221.64999999999998,-51.5,5.851974971555967,0.05851974971555966,9.197656224664193e-05
68600.0,68.6,221.36999999999998,-51.78,5.762412196807785,0.05762412196807785,9.068344383635832e-05
68700.0,68.7,221.08999999999997,-52.06,5.674109393518348,0.05674109393518348,8.940690344156839e-05
68800.0,68.8,220.80999999999997,-52.34,5.58705039848568,0.055870503984856795,8.8146749121535e-05
68900.0,68.9,220.52999999999997,-52.620000000000005,5.501219235763435,0.055012192357634354,8.690279091879492e-05
69000.0,69.0,220.24999999999997,-52.900000000000006,5.416600114724812,0.054166001147248115,8.567484084114186e-05
69100.0,69.1,219.96999999999997,-53.18000000000001,5.33317742814406,0.0533317742814406,8.446271284375092e-05
69200.0,69.2,219.68999999999997,-53.46000000000001,5.250935750295462,0.05250935750295462,8.326622281144322e-05
69300.0,69.3,219.40999999999997,-53.74000000000001,5.169859835069664,0.05169859835069664,8.208518854109024e-05
69400.0,69.4,219.13,-54.01999999999998,5.089934614107123,0.05089934614107123,8.091942972415545e-05
69500.0,69.5,218.84999999999997,-54.30000000000001,5.0111451949486465,0.05011145194948646,7.976876792937393e-05
69600.0,69.6,218.57,-54.579999999999984,4.933476859202936,0.049334768592029364,7.863302658556984e-05
69700.0,69.7,218.28999999999996,-54.860000000000014,4.8569150607306995,0.048569150607306995,7.751203096460622e-05
69800.0,69.8,218.01,-55.139999999999986,4.78144542384572,0.0478144542384572,7.640560816447417e-05
69900.0,69.9,217.72999999999996,-55.420000000000016,4.707053741532089,0.04707053741532089,7.53135870925104e-05
70000.0,70.0,217.45,-55.69999999999999,4.633725973678186,0.04633725973678186,7.423579844875313e-05
70100.0,70.1,217.17,-55.97999999999999,4.5614482453266145,0.045614482453266145,7.317207470942548e-05
70200.0,70.2,216.89,-56.25999999999999,4.4902068449404915,0.04490206844940491,7.212225011055344e-05
70300.0,70.3,216.60999999999999,-56.53999999999999,4.419988222685604,0.044199882226856044,7.108616063171198e-05
70400.0,70.4,216.32999999999998,-56.81999999999999,4.350778988728531,0.04350778988728531,7.006364397990202e-05
70500.0,70.5,216.04999999999998,-57.099999999999994,4.2825659115504155,0.04282565911550416,6.905453957355452e-05
70600.0,70.6,215.76999999999998,-57.379999999999995,4.215335916276453,0.04215335916276453,6.805868852666357e-05
70700.0,70.7,215.48999999999998,-57.66,4.149076083020833,0.04149076083020833,6.707593363304576e-05
70800.0,70.8,215.20999999999998,-57.94,4.083773645247052,0.04083773645247052,6.61061193507254e-05
70900.0,70.9,214.92999999999998,-58.22,4.0194159881435185,0.04019415988143518,6.51490917864456e-05
71000.0,71.0,214.64999999999998,-58.5,3.955990647014213,0.03955990647014213,6.420469868030247e-05
71100.0,71.1,214.45,-58.69999999999999,3.8934968707553526,0.03893496870755352,6.324937351847813e-05
71200.0,71.2,214.24999999999997,-58.900000000000006,3.831933391571754,0.03831933391571754,6.230739145371069e-05
71300.0,71.3,214.04999999999998,-59.099999999999994,3.7712872099294166,0.037712872099294165,6.137857831736822e-05
71400.0,71.4,213.84999999999997,-59.30000000000001,3.711545496056922,0.03711545496056922,6.0462762054774e-05
71500.0,71.5,213.64999999999998,-59.5,3.6526955878840415,0.03652695587884042,5.955977270148853e-05
71600.0,71.6,213.45,-59.69999999999999,3.5947249890033723,0.03594724989003372,5.8669442359834035e-05
71700.0,71.7,213.24999999999997,-59.900000000000006,3.5376213666550105,0.0353762136665501,5.7791605175663274e-05
71800.0,71.8,213.04999999999998,-60.099999999999994,3.481372549733825,0.03481372549733825,5.6926097315366963e-05
71900.0,71.9,212.84999999999997,-60.30000000000001,3.425966526819097,0.03425966526819097,5.607275694311776e-05
72000.0,72.0,212.64999999999998,-60.5,3.371391444226519,0.033713914442265194,5.523142419835198e-05
72100.0,72.1,212.45,-60.69999999999999,3.3176356040820036,0.03317635604082004,5.4401941173481906e-05
72200.0,72.2,212.24999999999997,-60.900000000000006,3.2646874624173026,0.032646874624173025,5.358415189183997e-05
72300.0,72.3,212.04999999999998,-61.099999999999994,3.2125356272872,0.032125356272872,5.2777902285852546e-05
72400.0,72.4,211.84999999999997,-61.30000000000001,3.161168856907871,0.03161168856907871,5.198304017543826e-05
72500.0,72.5,211.64999999999998,-61.5,3.1105760578164436,0.031105760578164436,5.1199415246632715e-05
72600.0,72.6,211.45,-61.69999999999999,3.0607462830512917,0.030607462830512917,5.0426879030433513e-05
72700.0,72.7,211.24999999999997,-61.900000000000006,3.011668730353076,0.03011668730353076,4.9665284881867296e-05
72800.0,72.8,211.04999999999998,-62.099999999999994,2.9633327403861625,0.029633327403861626,4.891448795927402e-05
72900.0,72.9,210.84999999999997,-62.30000000000001,2.915727794980184,0.02915727794980184,4.817434520380628e-05
73000.0,73.0,210.64999999999998,-62.5,2.8688435153917458,0.028688435153917457,4.7444715319144855e-05
73100.0,73.1,210.45,-62.69999999999999,2.8226696605857757,0.02822669660585776,4.672545875142388e-05
73200.0,73.2,210.24999999999997,-62.900000000000006,2.7771961255365225,0.027771961255365227,4.6016437669366956e-05
73300.0,73.3,210.04999999999998,-63.099999999999994,2.732412939547973,0.027324129395479728,4.5317515944631806e-05
73400.0,73.4,209.84999999999997,-63.30000000000001,2.6883102645933454,0.026883102645933455,4.462855913235934e-05
73500.0,73.5,209.64999999999998,-63.5,2.6448783936736384,0.026448783936736383,4.3949434451927866e-05
73600.0,73.6,209.45,-63.69999999999999,2.6021077491949187,0.026021077491949186,4.328001076790885e-05
73700.0,73.7,209.24999999999997,-63.900000000000006,2.559988881364193,0.02559988881364193,4.262015857122279e-05
73800.0,73.8,209.04999999999998,-64.1,2.5185124666036653,0.025185124666036653,4.196974996049331e-05
73900.0,73.9,208.84999999999997,-64.30000000000001,2.477669305983177,0.02477669305983177,4.1328658623597455e-05
74000.0,74.0,208.64999999999998,-64.5,2.4374503236706704,0.024374503236706705,4.0696759819410736e-05
74100.0,74.1,208.45,-64.69999999999999,2.39784656540039,0.0239784656540039,4.007393035974361e-05
74200.0,74.2,208.24999999999997,-64.9,2.358849196958797,0.02358849196958797,3.946004859147013e-05
74300.0,74.3,208.04999999999998,-65.1,2.320449502687872,0.023204495026878724,3.8854994378844644e-05
74400.0,74.4,207.84999999999997,-65.30000000000001,2.282638884005619,0.022826388840056187,3.8258649086004846e-05
74500.0,74.5,207.64999999999998,-65.5,2.245408857943752,0.02245408857943752,3.767089555966182e-05
74600.0,74.6,207.45,-65.69999999999999,2.2087510557021512,0.022087510557021513,3.709161811197165e-05
74700.0,74.7,207.24999999999997,-65.9,2.172657221220084,0.02172657221220084,3.652070250358966e-05
74800.0,74.8,207.04999999999998,-66.1,2.137119209763979,0.02137119209763979,3.595803592690492e-05
74900.0,74.9,206.84999999999997,-66.30000000000001,2.102128986531483,0.021021289865314832,3.5403506989451783e-05
75000.0,75.0,206.64999999999998,-66.5,2.067678625271764,0.02067678625271764,3.4857005697498844e-05
75100.0,75.1,206.45,-66.69999999999999,2.033760306921785,0.02033760306921785,3.4318423439812184e-05
75200.0,75.2,206.24999999999997,-66.9,2.000366318258434,0.020003663182584338,3.378765297159184e-05
75300.0,75.3,206.04999999999998,-67.1,1.967489050566316,0.01967489050566316,3.326458839857955e-05
75400.0,75.4,205.84999999999997,-67.30000000000001,1.9351209983210393,0.019351209983210393,3.274912516133608e-05
75500.0,75.5,205.64999999999998,-67.5,1.9032547578878682,0.01903254757887868,3.224116001968715e-05
75600.0,75.6,205.45,-67.69999999999999,1.8718830262354864,0.018718830262354866,3.174059103733464e-05
75700.0,75.7,205.24999999999997,-67.9,1.8409985996648421,0.01840998599664842,3.1247317566633954e-05
75800.0,75.8,205.04999999999998,-68.1,1.8105943725528089,0.01810594372552809,3.076124023353384e-05
75900.0,75.9,204.84999999999997,-68.30000000000001,1.780663336110499,0.017806633361104992,3.028226092267732e-05
76000.0,76.0,204.64999999999998,-68.5,1.7511985771561962,0.01751198577156196,2.981028276266401e-05
76100.0,76.1,204.45,-68.69999999999999,1.722193276902577,0.01722193276902577,2.93452101114695e-05
76200.0,76.2,204.24999999999997,-68.9,1.6936407097581905,0.016936407097581905,2.888694854202219e-05
76300.0,76.3,204.04999999999998,-69.1,1.6655342421430361,0.016655342421430363,2.8435404827936023e-05
76400.0,76.4,203.84999999999997,-69.30000000000001,1.6378673313179881,0.01637867331317988,2.7990486929395894e-05
76500.0,76.5,203.64999999999998,-69.5,1.6106335242280592,0.01610633524228059,2.755210397919658e-05
76600.0,76.6,203.45,-69.69999999999999,1.5838264563592117,0.01583826456359212,2.7120166268931333e-05
76700.0,76.7,203.24999999999997,-69.9,1.5574398506087035,0.015574398506087035,2.669458523533092e-05
76800.0,76.8,203.04999999999998,-70.1,1.5314675161687297,0.015314675161687297,2.6275273446749983e-05
76900.0,76.9,202.84999999999997,-70.30000000000001,1.5059033474232144,0.015059033474232144,2.586214458979941e-05
77000.0,77.0,202.64999999999998,-70.5,1.4807413228577149,0.014807413228577149,2.5455113456124828e-05
77100.0,77.1,202.45,-70.69999999999999,1.4559755039821445,0.014559755039821445,2.505409592932741e-05
77200.0,77.2,202.24999999999997,-70.9,1.4316000342662867,0.014316000342662867,2.465900897202736e-05
77300.0,77.3,202.04999999999998,-71.1,1.4076091380879512,0.014076091380879513,2.4269770613068533e-05
77400.0,77.4,201.84999999999997,-71.30000000000001,1.3839971196935525,0.013839971196935525,2.3886299934861417e-05
77500.0,77.5,201.64999999999998,-71.5,1.3607583621710795,0.013607583621710795,2.3508517060864827e-05
77600.0,77.6,201.45,-71.69999999999999,1.3378873264352538,0.013378873264352538,2.3136343143203827e-05
77700.0,77.7,201.24999999999997,-71.9,1.3153785502247695,0.013153785502247694,2.2769700350422985e-05
77800.0,77.8,201.04999999999998,-72.1,1.2932266471114766,0.012932266471114767,2.240851185537341e-05
77900.0,77.9,200.84999999999997,-72.30000000000001,1.271426305521375,0.01271426305521375,2.2052701823232368e-05
78000.0,78.0,200.64999999999998,-72.5,1.2499722877673085,0.012499722877673085,2.1702195399654285e-05
78100.0,78.1,200.45,-72.69999999999999,1.2288594290931765,0.012288594290931765,2.1356918699051092e-05
78200.0,78.2,200.24999999999997,-72.9,1.208082636729624,0.01208082636729624,2.1016798793001938e-05
78300.0,78.3,200.04999999999998,-73.1,1.1876368889610125,0.011876368889610125,2.0681763698789857e-05
78400.0,78.4,199.84999999999997,-73.30000000000001,1.1675172342035458,0.011675172342035458,2.035174236806408e-05
78500.0,78.5,199.64999999999998,-73.5,1.147718790094512,0.01147718790094512,2.002666467562813e-05
78600.0,78.6,199.45,-73.69999999999999,1.1282367425924014,0.011282367425924013,1.9706461408350432e-05
78700.0,78.7,199.24999999999997,-73.9,1.1090663450878637,0.011090663450878637,1.939106425419769e-05
78800.0,78.8,199.04999999999998,-74.1,1.0902029175253813,0.010902029175253814,1.9080405791389633e-05
78900.0,78.9,198.84999999999997,-74.30000000000001,1.0716418455354737,0.010716418455354737,1.8774419477672873e-05
79000.0,79.0,198.64999999999998,-74.5,1.053378579577408,0.01053378579577408,1.8473039639714177e-05
79100.0,79.1,198.45,-74.69999999999999,1.0354086340922088,0.010354086340922088,1.8176201462610422e-05
79200.0,79.2,198.24999999999997,-74.9,1.0177275866659417,0.010177275866659417,1.7883840979515577e-05
79300.0,79.3,198.04999999999998,-75.1,1.0003310772030913,0.010003310772030913,1.7595895061382382e-05
79400.0,79.4,197.84999999999997,-75.30000000000001,0.9832148071099256,0.009832148071099256,1.7312301406817693e-05
79500.0,79.5,197.64999999999998,-75.5,0.9663745384877998,0.009663745384877997,1.7032998532051375e-05
79600.0,79.6,197.45,-75.69999999999999,0.949806093336195,0.009498060933361951,1.675792576101601e-05
79700.0,79.7,197.24999999999997,-75.9,0.9335053527654529,0.009335053527654529,1.6487023215537504e-05
79800.0,79.8,197.04999999999998,-76.1,0.9174682562190902,0.009174682562190901,1.6220231805635302e-05
79900.0,79.9,196.84999999999997,-76.30000000000001,0.9016908007055396,0.009016908007055397,1.5957493219930324e-05
80000.0,80.0,196.64999999999998,-76.5,0.8861690400392699,0.008861690400392698,1.5698749916160485e-05
80100.0,80.1,196.45,-76.69999999999999,0.8708990840911456,0.008708990840911457,1.5443945111802172e-05
80200.0,80.2,196.24999999999997,-76.9,0.8558770980479342,0.008558770980479342,1.5193022774796717e-05
80300.0,80.3,196.04999999999998,-77.1,0.8410993016808556,0.008410993016808555,1.4945927614380809e-05
80400.0,80.4,195.84999999999997,-77.30000000000001,0.8265619686230717,0.008265619686230718,1.4702605072019743e-05
80500.0,80.5,195.64999999999998,-77.5,0.8122614256560291,0.00812261425656029,1.446300131244267e-05
80600.0,80.6,195.45,-77.69999999999999,0.798194052004516,0.00798194052004516,1.4227063214778182e-05
80700.0,80.7,195.24999999999997,-77.9,0.7843562786403971,0.007843562786403972,1.3994738363790204e-05
80800.0,80.8,195.04999999999998,-78.1,0.7707445875948784,0.007707445875948784,1.3765975041212322e-05
80900.0,80.9,194.84999999999997,-78.30000000000001,0.7573555112792064,0.007573555112792064,1.354072221717958e-05
81000.0,81.0,194.64999999999998,-78.5,0.7441856318137611,0.007441856318137611,1.3318929541757626e-05
81100.0,81.1,194.45,-78.69999999999999,0.7312315803653701,0.007312315803653701,1.3100547336566915e-05
81200.0,81.2,194.24999999999997,-78.9,0.7184900364928068,0.007184900364928069,1.2885526586501921e-05
81300.0,81.3,194.04999999999998,-79.1,0.7059577275003768,0.007059577275003768,1.2673818931544341e-05
81400.0,81.4,193.84999999999997,-79.30000000000001,0.6936314277994573,0.006936314277994573,1.2465376658668575e-05
81500.0,81.5,193.64999999999998,-79.5,0.6815079582779534,0.006815079582779534,1.2260152693839424e-05
81600.0,81.6,193.45,-79.69999999999999,0.6695841856775475,0.006695841856775475,1.205810059410054e-05
81700.0,81.7,193.24999999999997,-79.9,0.6578570219786654,0.006578570219786654,1.1859174539752808e-05
81800.0,81.8,193.04999999999998,-80.1,0.6463234237930673,0.0064632342379306726,1.1663329326621746e-05
81900.0,81.9,192.84999999999997,-80.30000000000001,0.6349803917639801,0.006349803917639801,1.147052035841299e-05
82000.0,82.0,192.64999999999998,-80.5,0.6238249699736886,0.006238249699736886,1.1280703639155055e-05
82100.0,82.1,192.45,-80.69999999999999,0.612854245358478,0.00612854245358478,1.109383576572805e-05
82200.0,82.2,192.24999999999997,-80.9,0.6020653471308846,0.006020653471308845,1.0909873920478181e-05
82300.0,82.3,192.04999999999998,-81.1,0.5914554462091365,0.005914554462091365,1.0728775863916523e-05
82400.0,82.4,191.84999999999997,-81.30000000000001,0.5810217546537015,0.005810217546537016,1.0550499927501196e-05
82500.0,82.5,191.64999999999998,-81.5,0.5707615251109014,0.005707615251109014,1.0375005006502792e-05
82600.0,82.6,191.45,-81.69999999999999,0.5606720502634531,0.005606720502634531,1.0202250552951118e-05
82700.0,82.7,191.24999999999997,-81.9,0.5507506622879006,0.005507506622879006,1.003219656866321e-05
82800.0,82.8,191.04999999999998,-82.1,0.5409947323188535,0.005409947323188535,9.86480359835168e-06
82900.0,82.9,190.84999999999997,-82.30000000000001,0.5314016699199227,0.005314016699199227,9.700032722811945e-06
83000.0,83.0,190.64999999999998,-82.5,0.5219689225613222,0.005219689225613222,9.537845552188432e-06
83100.0,83.1,190.45,-82.69999999999999,0.5126939751040137,0.005126939751040137,9.378204219317996e-06
83200.0,83.2,190.24999999999997,-82.9,0.5035743492903616,0.005035743492903616,9.221071373150578e-06
83300.0,83.3,190.04999999999998,-83.1,0.4946076032411947,0.004946076032411947,9.066410172245758e-06
83400.0,83.4,189.84999999999997,-83.30000000000001,0.48579133095919697,0.004857913309591969,8.914184278344354e-06
83500.0,83.5,189.64999999999998,-83.5,0.477123161838592,0.00477123161838592,8.764357850014914e-06
83600.0,83.6,189.45,-83.69999999999999,0.46860076018099567,0.004686007601809957,8.616895536373444e-06
83700.0,83.7,189.24999999999997,-83.9,0.4602218247174036,0.0046022182471740355,8.471762470876198e-06
83800.0,83.8,189.04999999999998,-84.1,0.4519840881362385,0.004519840881362386,8.328924265184752e-06
83900.0,83.9,188.84999999999997,-84.30000000000001,0.4438853166173601,0.0044388531661736005,8.188347003102093e-06
84000.0,84.0,188.64999999999998,-84.5,0.43592330937200174,0.0043592330937200175,8.049997234579579e-06
84100.0,84.1,188.45,-84.69999999999999,0.42809589818854415,0.0042809589818854415,7.913841969793626e-06
84200.0,84.2,188.24999999999997,-84.9,0.4204009469840653,0.004204009469840653,7.77984867329156e-06
84300.0,84.3,188.04999999999998,-85.1,0.4128363513615966,0.004128363513615966,7.64798525820578e-06
84400.0,84.4,187.84999999999997,-85.30000000000001,0.40540003817302,0.0040540003817302,7.518220080535634e-06
84500.0,84.5,187.64999999999998,-85.5,0.39808996508754496,0.0039808996508754494,7.39052193349625e-06
84600.0,84.6,187.45,-85.69999999999999,0.39090412016568077,0.003909041201656808,7.26486004193337e-06
84700.0,84.7,187.24999999999997,-85.9,0.3838405214386717,0.003838405214386717,7.141204056804006e-06
84800.0,84.8,187.04999999999998,-86.1,0.3768972164933038,0.0037689721649330384,7.019524049721726e-06
84900.0,84.9,186.84999999999997,-86.30000000000001,0.3700722820620222,0.003700722820620222,6.899790507565932e-06
85000.0,85.0,186.64999999999998,-86.5,0.363363823618323,0.00363363823618323,6.781974327154923e-06
85100.0,85.1,186.45,-86.69999999999999,0.35676997497731905,0.0035676997497731903,6.666046809981341e-06
85200.0,85.2,186.24999999999997,-86.9,0.3502888979014457,0.0035028889790144568,6.551979657009842e-06
85300.0,85.3,186.04999999999998,-87.1,0.3439187817112454,0.003439187817112454,6.439744963536312e-06
85400.0,85.4,185.84999999999997,-87.30000000000001,0.3376578429011485,0.0033765784290114846,6.329315214107541e-06
85500.0,85.5,185.64999999999998,-87.5,0.33150432476022196,0.0033150432476022197,6.220663277501284e-06
85600.0,85.6,185.45,-87.69999999999999,0.3254564969977974,0.003254564969977974,6.113762401765496e-06
85700.0,85.7,185.24999999999997,-87.9,0.3195126553739479,0.003195126553739479,6.008586209316615e-06
85800.0,85.8,185.04999999999998,-88.1,0.31367112133473846,0.0031367112133473844,5.905108692095928e-06
85900.0,85.9,184.84999999999997,-88.30000000000001,0.30793024165219013,0.003079302416521901,5.803304206783332e-06
86000.0,86.0,184.64999999999998,-88.5,0.3022883880689265,0.003022883880689265,5.703147470068321e-06
